area_fips,own_code,industry_code,year,annual_avg_estabs,annual_avg_emplvl,total_annual_wages
20000,5,53,2011,2946,14554,497971568
20000,5,54,2011,9620,60216,3524567605
20000,5,55,2011,612,13983,1187972548
20000,5,56,2011,5196,74396,2552913913
20000,5,61,2011,787,13454,435169949
20000,5,62,2011,7164,165297,6320375036
20000,5,71,2011,902,13672,215724566
20000,5,72,2011,5797,101283,1349016267
20000,5,81,2011,7024,34763,954533287
20000,5,99,2011,1,4,115102
20001,5,11,2011,1,0,0
20001,5,21,2011,15,0,0
20001,5,22,2011,1,0,0
20001,5,23,2011,35,131,4372824
20001,5,31,2011,22,1782,65179774
20001,5,42,2011,25,127,4733145
20001,5,44,2011,59,555,12200172
20001,5,48,2011,12,0,0
20001,5,51,2011,10,93,2379391
20001,5,52,2011,24,105,4033476
20001,5,53,2011,12,56,1279902
20001,5,54,2011,23,66,1755480
20001,5,55,2011,2,0,0
20001,5,56,2011,14,0,0
20001,5,61,2011,2,0,0
20001,5,62,2011,35,0,0
20001,5,71,2011,3,10,97728
20001,5,72,2011,28,313,3368581
20001,5,81,2011,34,99,1969289
20003,5,11,2011,7,26,703022
20003,5,21,2011,10,36,1709927
20003,5,23,2011,29,85,3223981
20003,5,31,2011,13,184,7132202
20003,5,42,2011,15,91,2783712
20003,5,44,2011,35,340,8072319
20003,5,48,2011,12,130,2921543
20003,5,51,2011,3,17,460153
20003,5,52,2011,17,0,0
20003,5,53,2011,2,0,0
20003,5,54,2011,15,33,992356
20003,5,55,2011,1,0,0
20003,5,56,2011,4,0,0
20003,5,61,2011,1,0,0
20003,5,62,2011,19,0,0
20003,5,71,2011,1,0,0
20003,5,72,2011,17,0,0
20003,5,81,2011,11,18,421565
20005,5,11,2011,4,14,534226
20005,5,21,2011,3,21,611166
20005,5,22,2011,1,0,0
20005,5,23,2011,48,260,11612095
20005,5,31,2011,29,1484,69397018
20005,5,42,2011,22,79,3855098
20005,5,44,2011,50,641,12352200
20005,5,48,2011,11,0,0
20005,5,51,2011,5,0,0
20005,5,52,2011,28,177,6650366
20005,5,53,2011,8,31,611826
20005,5,54,2011,26,155,5406953
20005,5,55,2011,3,0,0
20005,5,56,2011,18,0,0
20005,5,61,2011,4,0,0
20005,5,62,2011,46,0,0
20005,5,71,2011,5,34,272790
20005,5,72,2011,35,463,4744208
20005,5,81,2011,31,0,0
20007,5,11,2011,11,40,796598
20007,5,21,2011,33,198,11973693
20007,5,22,2011,2,0,0
20007,5,23,2011,20,51,1415802
20007,5,31,2011,7,142,5160743
20007,5,42,2011,7,79,2378386
20007,5,44,2011,29,238,3888677
20007,5,48,2011,7,0,0
20007,5,51,2011,5,0,0
20007,5,52,2011,13,0,0
20007,5,53,2011,4,0,0
20007,5,54,2011,13,45,1539848
20007,5,56,2011,9,23,621318
20007,5,61,2011,1,0,0
20007,5,62,2011,6,0,0
20007,5,71,2011,3,3,45090
20007,5,72,2011,12,95,825120
20007,5,81,2011,16,0,0
20009,5,11,2011,33,231,7661408
20009,5,21,2011,89,833,38571083
20009,5,22,2011,8,122,8602071
20009,5,23,2011,92,712,40621118
20009,5,31,2011,37,1014,32937618
20009,5,42,2011,84,610,31449995
20009,5,44,2011,116,1593,43235097
20009,5,48,2011,47,385,19291889
20009,5,51,2011,12,108,3885989
20009,5,52,2011,59,887,31780372
20009,5,53,2011,30,132,7018796
20009,5,54,2011,65,327,13530741
20009,5,55,2011,2,0,0
20009,5,56,2011,32,0,0
20009,5,61,2011,3,11,267929
20009,5,62,2011,85,2011,64112334
20009,5,71,2011,17,103,1403967
20009,5,72,2011,60,844,10399807
20009,5,81,2011,79,278,7039887
21000,5,11,2011,928,7462,231984828
21000,5,21,2011,737,22661,1581591143
21000,5,22,2011,270,6513,470172588
21000,5,23,2011,9243,67558,2972960625
21000,5,31,2011,4223,212496,10907240647
21000,5,42,2011,7902,72243,3877912830
21000,5,44,2011,15364,201149,4844579564
21000,5,48,2011,3409,80958,3732285369
21000,5,51,2011,1641,26805,1194304496
21000,5,52,2011,6477,66617,3923044046
21000,5,53,2011,3702,17809,629907783
21000,5,54,2011,10799,69002,3651052194
21000,5,55,2011,655,19567,1800274047
21000,5,56,2011,5467,98327,2537216968
21000,5,61,2011,826,17069,555424793
21000,5,62,2011,10239,223044,9395845031
21000,5,71,2011,1367,18255,369364138
21000,5,72,2011,7517,151067,2118511889
21000,5,81,2011,11290,48210,1303981043
21000,5,99,2011,523,493,27677965
22000,5,11,2011,1449,9126,307214446
22000,5,21,2011,1861,50397,4246825713
22000,5,22,2011,506,9328,682924809
22000,5,23,2011,11007,121573,6195709439
22000,5,31,2011,4451,139660,8720022434
22000,5,42,2011,7833,72112,4015484042
22000,5,44,2011,17270,220651,5490934945
22000,5,48,2011,4192,68105,3766783983
22000,5,51,2011,1711,23636,1174939992
22000,5,52,2011,8058,57710,3227973925
22000,5,53,2011,5074,31106,1465404494
22000,5,54,2011,14144,80864,4964561942
22000,5,55,2011,817,24331,1651329489
22000,5,56,2011,6346,91015,2999216398
22000,5,61,2011,1082,24587,1002086849
22000,5,62,2011,12056,236251,8873863633
22000,5,71,2011,1528,27665,871811290
22000,5,72,2011,9117,172866,2892829402
22000,5,81,2011,9331,45524,1427333150
22000,5,99,2011,1595,2352,85424090
23000,5,11,2011,1108,5903,203607155
23000,5,21,2011,43,203,10565320
23000,5,22,2011,98,1609,115776959
23000,5,23,2011,5595,25227,1046234002
23000,5,31,2011,1799,50778,2551732152
23000,5,42,2011,3379,19057,1010494795
23000,5,44,2011,6285,81119,1963215302
23000,5,48,2011,1370,15009,538900566
23000,5,51,2011,696,8274,362339732
23000,5,52,2011,2062,23959,1418953352
23000,5,53,2011,1551,6274,214428647
23000,5,54,2011,5216,23467,1323563735
23000,5,55,2011,340,7140,487752190
23000,5,56,2011,2890,26805,838056663
23000,5,61,2011,546,11503,443097878
23000,5,62,2011,4449,99491,4034794976
23000,5,71,2011,841,8043,174178113
23000,5,72,2011,3950,52130,840327706
23000,5,81,2011,3866,16403,457309420
23000,5,99,2011,111,83,4134034
24000,5,11,2011,584,5103,160318746
24000,5,21,2011,97,1441,86442243
24000,5,22,2011,139,10071,1069159585
24000,5,23,2011,17058,143334,7861775588
24000,5,31,2011,3758,113033,7595176965
24000,5,42,2011,10305,86208,6126555345
24000,5,44,2011,18938,280592,7810261546
24000,5,48,2011,3780,62893,2927427424
24000,5,51,2011,2619,41676,3139373426
24000,5,52,2011,8041,94526,7835167173
24000,5,53,2011,6364,41868,2303633767
24000,5,54,2011,26435,229279,19909571532
24000,5,55,2011,524,21972,2223195042
24000,5,56,2011,10934,146018,5432581598
24000,5,61,2011,2499,61252,3006599404
24000,5,62,2011,15940,330488,15650587246
24000,5,71,2011,2383,36099,1020492234
24000,5,72,2011,11389,197443,3567523609
24000,5,81,2011,19416,87760,3060824441
25000,5,11,2011,980,6875,369718121
25000,5,21,2011,100,1002,57476152
25000,5,22,2011,241,10453,1148691604
25000,5,23,2011,20551,110752,7002834115
25000,5,31,2011,7484,253948,19699374375
25000,5,42,2011,15449,123407,10145880526
25000,5,44,2011,24306,343229,9568320529
25000,5,48,2011,3899,69667,2976189082
25000,5,51,2011,4161,84251,8082209334
25000,5,52,2011,10081,167357,20166772728
25000,5,53,2011,6552,40052,2525295632
25000,5,54,2011,30392,256923,26736738436
25000,5,55,2011,1275,58628,7212752702
25000,5,56,2011,11742,161564,6420665033
25000,5,61,2011,3094,128370,7627724921
25000,5,62,2011,16917,510508,26694415676
25000,5,71,2011,3326,49261,1739009057
25000,5,72,2011,16329,265622,5224431290
25000,5,81,2011,44625,136559,3853138558
26000,5,11,2011,2337,26560,674549495
26000,5,21,2011,402,5909,443773803
26000,5,22,2011,366,19247,1889998139
26000,5,23,2011,20763,124387,6468586496
26000,5,31,2011,13457,509822,31764703582
26000,5,42,2011,15939,154433,10354764263
26000,5,44,2011,30358,446434,11611269096
26000,5,48,2011,5145,94570,4508431584
26000,5,51,2011,3120,52770,3187206265
26000,5,52,2011,12052,131486,8421749857
26000,5,53,2011,6707,48799,1769276315
26000,5,54,2011,24770,234110,17163839353
26000,5,55,2011,740,53318,5995201876
26000,5,56,2011,12121,265677,8242094125
26000,5,61,2011,2367,62571,2048281074
26000,5,62,2011,21830,537912,23953657027
26000,5,71,2011,3599,47476,1334099292
26000,5,72,2011,17423,329523,4882505144
26000,5,81,2011,21899,123267,3355568681
26000,5,99,2011,20026,15597,640640737
27000,5,11,2011,2341,19089,561256856
27000,5,21,2011,194,5811,474225320
27000,5,22,2011,410,12804,1156822042
27000,5,23,2011,16823,91715,4902588790
27000,5,31,2011,8385,300802,17310780397
27000,5,42,2011,13492,125979,9042914761
27000,5,44,2011,19202,280269,6963324769
27000,5,48,2011,4567,73957,3233011479
27000,5,51,2011,3323,53600,3547208388
27000,5,52,2011,9369,135575,11162833693
27000,5,53,2011,6535,35609,1669164391
27000,5,54,2011,18890,127765,9746715920
27000,5,55,2011,1233,72672,7966106117
27000,5,56,2011,7856,128967,4080473704
27000,5,61,2011,1987,46846,1732550961
27000,5,62,2011,13143,400464,17546899136
27000,5,71,2011,2810,37635,1116117248
27000,5,72,2011,11217,202221,3021638010
27000,5,81,2011,14041,84033,2294349786
27000,5,99,2011,576,564,20548917
28000,5,11,2011,1712,13203,380682425
28000,5,21,2011,523,6190,426400683
28000,5,22,2011,507,7734,498609056
28000,5,23,2011,5747,48764,2020014509
28000,5,31,2011,2550,135252,5655625620
28000,5,42,2011,4539,34313,1668182019
28000,5,44,2011,11216,133213,3051641301
28000,5,48,2011,2430,37996,1462242475
28000,5,51,2011,956,11887,502075570
28000,5,52,2011,4663,32214,1519471564
28000,5,53,2011,2642,11362,346540633
28000,5,54,2011,5976,31603,1624533621
28000,5,55,2011,501,10142,756189747
28000,5,56,2011,3394,52110,1251176590
28000,5,61,2011,558,10362,327603531
28000,5,62,2011,6102,120373,4601618726
28000,5,71,2011,699,10765,221280324
28000,5,72,2011,5086,108456,1741170520
28000,5,81,2011,4932,21563,601954057
29000,5,11,2011,1321,11205,323014176
29000,5,21,2011,302,4021,276548007
29000,5,22,2011,367,12345,981114042
29000,5,23,2011,15351,103268,5027613287
29000,5,31,2011,6790,246220,12423634182
29000,5,42,2011,13514,116255,6839160104
29000,5,44,2011,19967,301660,7434990024
29000,5,48,2011,5079,79121,3165723609
29000,5,51,2011,2558,55615,3805132204
29000,5,52,2011,10730,118583,7429252873
29000,5,53,2011,5840,34935,1235554859
29000,5,54,2011,16135,123795,8343663467
29000,5,55,2011,1482,61228,5335512976
29000,5,56,2011,9539,145814,4466584631
29000,5,61,2011,1523,41042,1677688319
29000,5,62,2011,14207,349409,14451336711
29000,5,71,2011,2012,41235,1428846394
29000,5,72,2011,11983,229496,3421454155
29000,5,81,2011,25721,86994,2147235341
30000,5,11,2011,961,4565,133442267
30000,5,21,2011,453,7590,613035079
30000,5,22,2011,241,3116,243300504
30000,5,23,2011,5429,22680,969721207
30000,5,31,2011,1294,16845,720518162
30000,5,42,2011,2337,15646,749236282
30000,5,44,2011,4593,54758,1350494899
30000,5,48,2011,1356,10820,419407005
30000,5,51,2011,700,7207,302442051
30000,5,52,2011,1950,14755,747094332
30000,5,53,2011,1628,5096,144924051
30000,5,54,2011,4544,19012,985468457
30000,5,55,2011,146,2008,119470275
30000,5,56,2011,2250,19561,542570562
30000,5,61,2011,456,4297,110602420
30000,5,62,2011,3380,59126,2322965094
30000,5,71,2011,1258,10696,190039901
30000,5,72,2011,3312,45681,657448435
30000,5,81,2011,3374,15947,389806487
30000,5,99,2011,109,124,7718666
30001,5,11,2011,49,0,0
30001,5,21,2011,4,0,0
30001,5,22,2011,3,0,0
30001,5,23,2011,50,149,4972217
30001,5,31,2011,11,50,1070657
30001,5,42,2011,15,101,2555129
30001,5,44,2011,46,435,9047687
30001,5,48,2011,9,0,0
30001,5,51,2011,7,37,1264403
30001,5,52,2011,21,107,4740417
30001,5,53,2011,22,151,5052788
30001,5,54,2011,29,70,1598805
30001,5,56,2011,16,58,1587569
30001,5,61,2011,2,0,0
30001,5,62,2011,42,0,0
30001,5,71,2011,15,46,677976
30001,5,72,2011,47,422,4914243
30001,5,81,2011,27,124,1519526
30003,5,11,2011,18,81,2034316
30003,5,21,2011,7,571,42348185
30003,5,22,2011,5,61,4020822
30003,5,23,2011,19,59,2426638
30003,5,31,2011,5,39,1749239
30003,5,42,2011,7,25,1055189
30003,5,44,2011,35,317,6024924
30003,5,48,2011,14,65,1593265
30003,5,51,2011,5,16,288001
30003,5,52,2011,9,85,3127925
30003,5,53,2011,7,17,335488
30003,5,54,2011,24,73,2609116
30003,5,55,2011,1,0,0
30003,5,56,2011,2,0,0
30003,5,61,2011,4,0,0
30003,5,62,2011,13,0,0
30003,5,71,2011,13,67,1394803
30003,5,72,2011,28,245,3435763
30003,5,81,2011,15,38,789165
30005,5,11,2011,14,55,1517642
30005,5,21,2011,3,21,701575
30005,5,22,2011,3,0,0
30005,5,23,2011,20,55,1485468
30005,5,31,2011,3,16,265634
30005,5,42,2011,13,72,2145477
30005,5,44,2011,23,162,3292697
30005,5,48,2011,5,0,0
30005,5,51,2011,2,0,0
30005,5,52,2011,8,0,0
30005,5,53,2011,3,0,0
30005,5,54,2011,9,20,522546
30005,5,56,2011,8,28,804162
30005,5,61,2011,3,0,0
30005,5,62,2011,12,0,0
30005,5,71,2011,3,0,0
30005,5,72,2011,15,0,0
30005,5,81,2011,15,0,0
30007,5,11,2011,12,0,0
30007,5,21,2011,2,0,0
30007,5,22,2011,3,5,365663
30007,5,23,2011,22,0,0
30007,5,31,2011,4,0,0
30007,5,42,2011,4,19,812710
30007,5,44,2011,18,115,2797631
30007,5,48,2011,8,12,235818
30007,5,51,2011,1,0,0
30007,5,52,2011,5,48,1779596
30007,5,53,2011,4,6,56489
30007,5,54,2011,16,37,1248819
30007,5,55,2011,1,0,0
30007,5,56,2011,2,0,0
30007,5,62,2011,12,114,3112955
30007,5,71,2011,5,13,159319
30007,5,72,2011,20,123,1420335
30007,5,81,2011,15,0,0
30009,5,11,2011,15,79,2383608
30009,5,21,2011,6,34,2362260
30009,5,22,2011,7,0,0
30009,5,23,2011,80,156,4464422
30009,5,31,2011,12,45,1293690
30009,5,42,2011,19,57,1730719
30009,5,44,2011,47,254,4896631
30009,5,48,2011,13,0,0
30009,5,51,2011,8,32,707148
30009,5,52,2011,12,58,2733264
30009,5,53,2011,17,30,560407
30009,5,54,2011,41,79,3125554
30009,5,55,2011,1,0,0
30009,5,56,2011,21,0,0
30009,5,61,2011,4,4,83945
30009,5,62,2011,22,251,7343907
30009,5,71,2011,13,152,2335500
30009,5,72,2011,48,447,6544371
30009,5,81,2011,28,61,887089
31000,5,11,2011,1691,12406,395321569
31000,5,21,2011,139,1027,48005925
31000,5,22,2011,137,1627,142485902
31000,5,23,2011,6218,40447,1661689183
31000,5,31,2011,1990,93579,4020384437
31000,5,42,2011,4983,40861,2092702885
31000,5,44,2011,7072,104704,2407637735
31000,5,48,2011,2366,38484,1433246178
31000,5,51,2011,922,17141,897368487
31000,5,52,2011,4235,52883,2905977678
31000,5,53,2011,1846,8925,293331452
31000,5,54,2011,5766,43113,2511440039
31000,5,55,2011,640,16671,1293930464
31000,5,56,2011,3246,42702,1220221861
31000,5,61,2011,452,9914,404725496
31000,5,62,2011,5119,111678,4445684519
31000,5,71,2011,827,12258,194112968
31000,5,72,2011,4232,69529,884798066
31000,5,81,2011,4455,25527,677262775
31000,5,99,2011,0,0,0
32000,5,11,2011,277,2277,73560252
32000,5,21,2011,293,13907,1178163149
32000,5,22,2011,110,4186,395810458
32000,5,23,2011,6133,52086,2765089755
32000,5,31,2011,1884,38177,1973887555
32000,5,42,2011,4958,32780,2063316808
32000,5,44,2011,7860,128795,3627015893
32000,5,48,2011,1908,46221,1909223572
32000,5,51,2011,1195,12527,713380507
32000,5,52,2011,4534,30104,1788168217
32000,5,53,2011,3969,21621,868550924
32000,5,54,2011,9847,47011,3216958458
32000,5,55,2011,1894,18081,2005771414
32000,5,56,2011,5255,74554,2236882585
32000,5,61,2011,881,9164,346379635
32000,5,62,2011,6714,94432,4685941003
32000,5,71,2011,1512,26629,834618092
32000,5,72,2011,5825,288960,8792776645
32000,5,81,2011,4496,27889,896663537
32000,5,99,2011,693,583,34246585
33000,5,11,2011,255,1763,52408018
33000,5,21,2011,65,495,27514771
33000,5,22,2011,107,2473,238257945
33000,5,23,2011,4213,22146,1109919504
33000,5,31,2011,2059,66575,4208049772
33000,5,42,2011,5373,26231,2042562280
33000,5,44,2011,5965,93048,2545142015
33000,5,48,2011,926,12096,455548540
33000,5,51,2011,754,11137,829990836
33000,5,52,2011,2091,26751,2182530331
33000,5,53,2011,1436,6777,318721754
33000,5,54,2011,5952,29841,2299753998
33000,5,55,2011,446,8093,716542349
33000,5,56,2011,3586,28502,1147454365
33000,5,61,2011,708,17293,825935093
33000,5,62,2011,3705,84348,4051452169
33000,5,71,2011,744,11192,213996782
33000,5,72,2011,3473,52070,900755075
33000,5,81,2011,3660,19365,612806713
33000,5,99,2011,142,131,10004191
34000,5,11,2011,1015,10346,289839692
34000,5,21,2011,101,1304,87436613
34000,5,22,2011,319,13529,1436457049
34000,5,23,2011,22990,129077,7966932991
34000,5,31,2011,9531,251529,18881801232
34000,5,42,2011,19697,208783,16605298636
34000,5,44,2011,32331,438982,13330452757
34000,5,48,2011,6866,146678,7134214915
34000,5,51,2011,3907,75328,6764400771
34000,5,52,2011,12235,183738,19685275204
34000,5,53,2011,8683,52747,2859749717
34000,5,54,2011,35684,275643,25134675297
34000,5,55,2011,1173,77019,10554458711
34000,5,56,2011,16059,246612,9415017615
34000,5,61,2011,3470,71765,3240550655
34000,5,62,2011,25693,499109,23783616496
34000,5,71,2011,3700,53128,1740356292
34000,5,72,2011,19441,280835,5716681734
34000,5,81,2011,26210,125163,4194995197
34000,5,99,2011,9879,15222,736377187
35000,5,11,2011,776,10414,266720393
35000,5,21,2011,958,21247,1529138643
35000,5,22,2011,269,4368,310024694
35000,5,23,2011,5774,42209,1732069447
35000,5,31,2011,1641,29557,1591598532
35000,5,42,2011,3020,21002,1027632245
35000,5,44,2011,6416,90211,2304585880
35000,5,48,2011,1439,16465,694949516
35000,5,51,2011,930,13463,595854523
35000,5,52,2011,2699,20999,1113626742
35000,5,53,2011,2259,9648,338406663
35000,5,54,2011,6597,53578,3752643951
35000,5,55,2011,302,5075,307892374
35000,5,56,2011,2927,41636,1383900485
35000,5,61,2011,801,8363,278727330
35000,5,62,2011,5922,103616,3942822090
35000,5,71,2011,709,8445,160620896
35000,5,72,2011,4007,75959,1168246815
35000,5,81,2011,4074,20652,585188832
35000,5,99,2011,19,15,567093
36000,5,11,2011,2439,23031,682674585
36000,5,21,2011,382,4665,315696427
36000,5,22,2011,452,37125,3825671732
36000,5,23,2011,47904,307124,18891571232
36000,5,31,2011,17845,456701,27432195913
36000,5,42,2011,36683,330203,24380877218
36000,5,44,2011,73914,889854,26937480459
36000,5,48,2011,11994,218785,9728722289
36000,5,51,2011,11054,254557,24428847382
36000,5,52,2011,29547,497471,100213334315
36000,5,53,2011,33698,176635,10002445882
36000,5,54,2011,65105,572297,53838425972
36000,5,55,2011,3758,132835,19376877956
36000,5,56,2011,29697,425511,17854545099
36000,5,61,2011,7843,302923,14782352921
36000,5,62,2011,54292,1301032,59041533760
36000,5,71,2011,11360,140811,6448009708
36000,5,72,2011,45528,623479,14222929300
36000,5,81,2011,67430,327987,11127219127
36000,5,99,2011,31111,28361,1275467294
37000,5,11,2011,2985,28399,815489006
37000,5,21,2011,258,3044,139468965
37000,5,22,2011,386,12142,960768092
37000,5,23,2011,26569,173754,7177987097
37000,5,31,2011,10270,434767,22862232426
37000,5,42,2011,20585,168204,10296887566
37000,5,44,2011,33583,441325,10878031815
37000,5,48,2011,5890,103744,4288914528
37000,5,51,2011,3992,68681,4419882798
37000,5,52,2011,13929,147823,11115329767
37000,5,53,2011,10606,47213,1816912601
37000,5,54,2011,31371,188008,12587380626
37000,5,55,2011,1693,77297,6862231271
37000,5,56,2011,16499,247968,7489221111
37000,5,61,2011,2756,64124,2794202804
37000,5,62,2011,22405,458050,18579432634
37000,5,71,2011,3587,56470,1609520201
37000,5,72,2011,19243,343035,5101122079
37000,5,81,2011,19748,94216,2636954745
37000,5,99,2011,53,30,4462776
38000,5,11,2011,693,3840,138909359
38000,5,21,2011,492,16786,1506203497
38000,5,22,2011,129,3419,280021625
38000,5,23,2011,3246,24243,1241279778
38000,5,31,2011,807,23747,1063353724
38000,5,42,2011,2406,22687,1305858548
38000,5,44,2011,2993,44724,1147297437
38000,5,48,2011,1648,14247,736424441
38000,5,51,2011,391,7109,362083625
38000,5,52,2011,1803,16527,820789319
38000,5,53,2011,833,4018,178817066
38000,5,54,2011,2240,12655,708670633
38000,5,55,2011,123,4470,294798356
38000,5,56,2011,1201,12690,353921007
38000,5,61,2011,146,1924,56029311
38000,5,62,2011,1805,52451,2172676193
38000,5,71,2011,412,3722,53819856
38000,5,72,2011,1881,31702,437197515
38000,5,81,2011,1879,11565,298463484
39000,5,11,2011,1279,13744,382580708
39000,5,21,2011,811,11411,801883896
39000,5,22,2011,560,19303,1607568739
39000,5,23,2011,23787,176170,8574296260
39000,5,31,2011,16159,637625,35271812172
39000,5,42,2011,23244,218083,13271183158
39000,5,44,2011,36408,555330,13724383676
39000,5,48,2011,7697,158213,6843145084
39000,5,51,2011,4252,75962,4452398050
39000,5,52,2011,17364,207302,13012957089
39000,5,53,2011,10075,57700,2179773216
39000,5,54,2011,30294,245278,15816942829
39000,5,55,2011,1814,113483,10559334342
39000,5,56,2011,16545,291955,8528882447
39000,5,61,2011,3042,95047,3188738314
39000,5,62,2011,27751,736088,29660281075
39000,5,71,2011,3730,63050,1761961792
39000,5,72,2011,23358,420071,5817645131
39000,5,81,2011,24372,149735,3914167883
39000,5,99,2011,1190,2137,69590173
40000,5,11,2011,813,10043,321166952
40000,5,21,2011,3234,51262,4828530671
40000,5,22,2011,425,11199,893340363
40000,5,23,2011,9366,68264,2834178360
40000,5,31,2011,4428,129731,6248162249
40000,5,42,2011,6617,58251,2970329686
40000,5,44,2011,12590,170581,4268008625
40000,5,48,2011,2720,40848,2061115341
40000,5,51,2011,1670,24096,1212164464
40000,5,52,2011,6728,54731,2740657101
40000,5,53,2011,3702,21576,826405049
40000,5,54,2011,11403,64603,3515349944
40000,5,55,2011,504,14928,1393088850
40000,5,56,2011,6611,93991,2867649808
40000,5,61,2011,777,14993,516779551
40000,5,62,2011,10868,182414,7084783291
40000,5,71,2011,1021,14593,374032578
40000,5,72,2011,6885,128612,1818192202
40000,5,81,2011,6692,35293,1013420311
40000,5,99,2011,1,3,259598
40001,5,11,2011,5,0,0
40001,5,21,2011,1,0,0
40001,5,22,2011,2,0,0
40001,5,23,2011,14,45,714907
40001,5,31,2011,19,1444,52624555
40001,5,42,2011,12,68,1619822
40001,5,44,2011,43,486,8936225
40001,5,48,2011,6,0,0
40001,5,51,2011,3,0,0
40001,5,52,2011,22,129,4380716
40001,5,53,2011,7,12,176243
40001,5,54,2011,19,0,0
40001,5,56,2011,6,0,0
40001,5,62,2011,23,531,16248311
40001,5,71,2011,5,0,0
40001,5,72,2011,25,0,0
40001,5,81,2011,11,0,0
40003,5,11,2011,3,21,1092404
40003,5,21,2011,9,117,7205010
40003,5,22,2011,1,0,0
40003,5,23,2011,11,0,0
40003,5,31,2011,1,0,0
40003,5,42,2011,18,122,2988490
40003,5,44,2011,19,152,3360252
40003,5,48,2011,4,0,0
40003,5,51,2011,2,0,0
40003,5,52,2011,16,0,0
40003,5,53,2011,2,0,0
40003,5,54,2011,6,26,686499
40003,5,56,2011,1,0,0
40003,5,62,2011,9,87,2244323
40003,5,72,2011,10,49,563698
40003,5,81,2011,9,39,880707
40005,5,11,2011,3,4,147639
40005,5,21,2011,6,102,4509998
40005,5,22,2011,2,0,0
40005,5,23,2011,22,89,2708575
40005,5,31,2011,12,119,3646391
40005,5,42,2011,12,0,0
40005,5,44,2011,47,460,10428975
40005,5,48,2011,22,185,5198066
40005,5,51,2011,5,20,1064288
40005,5,52,2011,17,0,0
40005,5,53,2011,4,0,0
40005,5,54,2011,10,38,948930
40005,5,55,2011,0,0,0
40005,5,56,2011,10,0,0
40005,5,62,2011,21,306,6579752
40005,5,71,2011,2,0,0
40005,5,72,2011,22,0,0
40005,5,81,2011,19,85,1995525
40007,5,11,2011,15,87,2507885
40007,5,21,2011,32,254,10809496
40007,5,22,2011,2,0,0
40007,5,23,2011,16,0,0
40007,5,31,2011,4,0,0
40007,5,42,2011,5,0,0
40007,5,44,2011,15,85,1603699
40007,5,48,2011,10,136,8054838
40007,5,51,2011,3,0,0
40007,5,52,2011,10,0,0
40007,5,53,2011,2,0,0
40007,5,54,2011,12,0,0
40007,5,56,2011,5,0,0
40007,5,62,2011,4,0,0
40007,5,71,2011,2,0,0
40007,5,72,2011,7,0,0
40007,5,81,2011,12,36,947013
40009,5,11,2011,7,29,676593
40009,5,21,2011,117,1547,119982931
40009,5,22,2011,8,65,3726790
40009,5,23,2011,72,632,27219418
40009,5,31,2011,18,347,14713540
40009,5,42,2011,31,430,23363826
40009,5,44,2011,126,1511,38300478
40009,5,48,2011,39,661,36244208
40009,5,51,2011,9,72,1955206
40009,5,52,2011,40,294,11706090
40009,5,53,2011,32,328,22324440
40009,5,54,2011,71,0,0
40009,5,55,2011,2,0,0
40009,5,56,2011,24,544,19366932
40009,5,61,2011,3,12,132338
40009,5,62,2011,83,1218,39364690
40009,5,71,2011,4,26,295117
40009,5,72,2011,69,974,12006029
40009,5,81,2011,50,249,6403906
41000,5,11,2011,3596,44788,1226642272
41000,5,21,2011,144,1601,75940779
41000,5,22,2011,234,4492,375515159
41000,5,23,2011,12031,67246,3302424375
41000,5,31,2011,5613,167591,10092808121
41000,5,42,2011,9073,73976,5029000164
41000,5,44,2011,13114,184118,4841900936
41000,5,48,2011,3013,46411,1900901745
41000,5,51,2011,2462,32029,2115471792
41000,5,52,2011,6001,55418,3428830295
41000,5,53,2011,5408,23288,768872035
41000,5,54,2011,13498,73254,4550888176
41000,5,55,2011,1014,30404,2374093982
41000,5,56,2011,6090,83011,2441136266
41000,5,61,2011,1685,27396,872705430
41000,5,62,2011,12026,199929,8971675315
41000,5,71,2011,1667,21794,494625612
41000,5,72,2011,10155,143433,2352230004
41000,5,81,2011,15902,61683,1700004998
41000,5,99,2011,742,601,32805647
42000,5,11,2011,1865,22917,662984225
42000,5,21,2011,1323,32538,2373903988
42000,5,22,2011,566,22299,2236830415
42000,5,23,2011,28109,222612,12166241794
42000,5,31,2011,14770,564734,31195100356
42000,5,42,2011,24743,228099,15674237077
42000,5,44,2011,42242,629272,15912165667
42000,5,48,2011,8467,205040,8158110413
42000,5,51,2011,4652,91112,5995609222
42000,5,52,2011,18409,250664,18803907544
42000,5,53,2011,9355,58252,2833844863
42000,5,54,2011,35268,308193,24381781540
42000,5,55,2011,2733,123146,13169195089
42000,5,56,2011,16279,283106,8865010366
42000,5,61,2011,4064,183403,9109071633
42000,5,62,2011,56676,903972,39204747896
42000,5,71,2011,4564,91987,2709155527
42000,5,72,2011,26601,418183,6475516610
42000,5,81,2011,31037,185535,5219648480
42000,5,99,2011,2,2,89447
44000,5,11,2011,166,0,0
44000,5,21,2011,20,0,0
44000,5,22,2011,32,1077,97317921
44000,5,23,2011,3713,15675,827123806
44000,5,31,2011,1733,40341,2050223742
44000,5,42,2011,2968,16177,1031689604
44000,5,44,2011,3810,46883,1250462370
44000,5,48,2011,692,9162,340669242
44000,5,51,2011,741,10133,649585285
44000,5,52,2011,1523,23047,1803193906
44000,5,53,2011,1062,5648,218553071
